# {'li': -1, 'lf': -1, 'meshx': 32, 'meshy': 32, 'xbound': 3e-08, 'ybound': 3e-08, 'qz': 199725854668.28848, 'qa': 599177564.0048654, 'qc': 599177564.0048654, 'v': 133707436.268, 'bondingantibonding': 1, 'omega': 4.5e+16}
1.275988870019580282e-10 1.843699751086679036e-10 2.540429311465856082e-10 3.072435624793035939e-10 3.646754291319721098e-10 4.530359058540838622e-10 6.028949142986090004e-10 9.141575929691109303e-10 1.409100144231610990e-09 1.870503077196189188e-09 2.275015310749798964e-09 2.949656521567091741e-09 4.170451834433814529e-09 6.251082253534337390e-09 9.963973531085500931e-09 1.620211630530175535e-08 2.482193018755076943e-08 3.429780190777407685e-08 4.282346520171495893e-08 4.923008281460023217e-08 5.287983854926390357e-08 5.341597774927290032e-08 5.079089347575794893e-08 4.527687546005796358e-08 3.740329887109706380e-08 2.810170297849708634e-08 1.897120740601773718e-08 1.179061002638837933e-08 7.251078639008373698e-09 4.694160464158718599e-09 3.200471188443934652e-09 2.334492167617114153e-09
1.843254229886720451e-10 2.612854320326760476e-10 3.245256105730128275e-10 3.702415400302596009e-10 4.429916588885728726e-10 5.719477559476033267e-10 8.387510353981710215e-10 1.329198447167450318e-09 1.863534955226716064e-09 2.321723045696558393e-09 3.055905374912116838e-09 4.464660843337389414e-09 7.091015214645292616e-09 1.236947588391745585e-08 2.194995857199918987e-08 3.527638733666146902e-08 4.962822055311938024e-08 6.330684233069379400e-08 7.612754091705682096e-08 8.725329212224511277e-08 9.444234309904286741e-08 9.551425477333084936e-08 9.009023384126402376e-08 7.990666507490551030e-08 6.742960194765549581e-08 5.406436317898939759e-08 3.996306779600927410e-08 2.604295112188316531e-08 1.498367758366143606e-08 8.371697755352375610e-09 5.060915095548286848e-09 3.314011012063903688e-09
2.541346212696373866e-10 3.247218129776909621e-10 3.699496583506503878e-10 4.308706210712378774e-10 5.475146807363059996e-10 7.663999772060550760e-10 1.206619752879487304e-09 1.807744788267580058e-09 2.330647110782767383e-09 3.029816628109930214e-09 4.424757039988299094e-09 7.187102705482422156e-09 1.323649535166692621e-08 2.512005686581617146e-08 4.205902572344523294e-08 6.078059332112497309e-08 8.219075344299582458e-08 1.102710488364486988e-07 1.453207462405449558e-07 1.808047939258305432e-07 2.054187942040516285e-07 2.092444551128887398e-07 1.906067752443289947e-07 1.572929119671707792e-07 1.209091753650713198e-07 9.007195619485606494e-08 6.681694793151833118e-08 4.773833516208936097e-08 3.007371265723304302e-08 1.619796710336591533e-08 8.437493082509475786e-09 4.924692639985952874e-09
3.075232689100662694e-10 3.705881235960725974e-10 4.308045289979771024e-10 5.390893764511813205e-10 7.257934431175195002e-10 1.084645472564066190e-09 1.702632077830902792e-09 2.343234385840838579e-09 2.994321937122909093e-09 4.217704813239743184e-09 6.714293038004731878e-09 1.240812144282821588e-08 2.478040757150721300e-08 4.383188550863378027e-08 6.621657352505653621e-08 9.710565693697158619e-08 1.501029197489624682e-07 2.364469681502859747e-07 3.569790661861756293e-07 4.919550390080306891e-07 5.937274779171932850e-07 6.105895410556930444e-07 5.327993522020530243e-07 4.024202377401261519e-07 2.732567970136935858e-07 1.745835014818024120e-07 1.109322675227475144e-07 7.406599246895365726e-08 5.015384553818969376e-08 2.992711151636942924e-08 1.500753432384945661e-08 7.521430245677490602e-09
3.647815367845752413e-10 4.432097791895144926e-10 5.467850333794850825e-10 7.252941543768080054e-10 1.031671474862870484e-09 1.602901600145784803e-09 2.386888845000578550e-09 3.095473160330512294e-09 4.085164364560486567e-09 6.096026660900135151e-09 1.059132277605725122e-08 2.137482437657963638e-08 4.059272956931855231e-08 6.483565705887833107e-08 1.011175373860185969e-07 1.757045135860179224e-07 3.280790317042314931e-07 6.160643583202363750e-07 1.090190101555244436e-06 1.680840440337802261e-06 2.142867078131456614e-06 2.221970603227819094e-06 1.871083032232526251e-06 1.290015709343635819e-06 7.569682175957440257e-07 4.076569702773281218e-07 2.162523919734073897e-07 1.196430440972268974e-07 7.359312868154420652e-08 4.710339712957868252e-08 2.584992195844129606e-08 1.211114451712143410e-08
4.534162060955146136e-10 5.719900567564120934e-10 7.647722708271796992e-10 1.084200120523689861e-09 1.602901656921534097e-09 2.417651097383349955e-09 3.272372069279552425e-09 4.072097810942781166e-09 5.525402332580444727e-09 8.682936514081296080e-09 1.650665644541842263e-08 3.348728182162874264e-08 5.787207336388485496e-08 9.259320588572679188e-08 1.693436312901475849e-07 3.562814924565828107e-07 8.079346338536636074e-07 1.807999481967320109e-06 3.459241999558326264e-06 5.222632190624369020e-06 6.341224715691713712e-06 6.515449117455801657e-06 5.722692424957137819e-06 4.109963189304728380e-06 2.317916415027759187e-06 1.073154149238667375e-06 4.682275106403801734e-07 2.152286165305192452e-07 1.101974951926917101e-07 6.586285935158784223e-08 3.938817421700114338e-08 1.932634234771456242e-08
6.038377655161922657e-10 8.374241616645842590e-10 1.203754789769429754e-09 1.702724226490736206e-09 2.386101587060407013e-09 3.271722143670135412e-09 4.076216883620177013e-09 5.099862857161962475e-09 7.277314344683658618e-09 1.228074869923558441e-08 2.468893263209010322e-08 4.724903273552968100e-08 7.740631713189934542e-08 1.370110473047607804e-07 2.975278208083408243e-07 7.514028719214432602e-07 2.016112907232245399e-06 4.592715094563973169e-06 7.430906825937668818e-06 8.597541052059902702e-06 8.336828968638427794e-06 8.236555478625015141e-06 8.622648692574326728e-06 8.114798657974266934e-06 5.674209532047125613e-06 2.756542617520870314e-06 1.050029912088241548e-06 3.994037445917440647e-07 1.726944011776516047e-07 8.945969643150636740e-08 5.368505815696861795e-08 2.862477846080702826e-08
9.144328136813815037e-10 1.326021021435394039e-09 1.806165395298543792e-09 2.345690177416672728e-09 3.095167012369490186e-09 4.076936035305575825e-09 5.107992875030503881e-09 6.762509987574812535e-09 1.011165166534520666e-08 1.772537939211139695e-08 3.506085587466751183e-08 6.181609515408450752e-08 1.016401271736566564e-07 2.036905894417459051e-07 5.118205435448190008e-07 1.510271882747887775e-06 4.157193140209248352e-06 7.593986979804317011e-06 7.701254383568669626e-06 4.370259636804082463e-06 1.833752708260576870e-06 1.489221750061472343e-06 3.293763815120342044e-06 6.796953748430915131e-06 8.244020742302626486e-06 5.439982120200596830e-06 2.180764283218607848e-06 7.213444591649967254e-07 2.667228072423820383e-07 1.202640971636654848e-07 6.807508777313079537e-08 3.882969963169476965e-08
1.409055052325167237e-09 1.861352812842732211e-09 2.332307340287249556e-09 2.997630438272183909e-09 4.085382610308457361e-09 5.536403396615248358e-09 7.281900347922197531e-09 1.009507402500852286e-08 1.522464725039196108e-08 2.614685441789201828e-08 4.805282557647386922e-08 7.849085435356445387e-08 1.328863458748933667e-07 2.921101635596651570e-07 8.171845591772560272e-07 2.581859140976257369e-06 6.228805166434305850e-06 7.565111164525454398e-06 3.334065782231215584e-06 7.044248775833326518e-07 1.666318758684849540e-06 1.998655449452518551e-06 8.896139573994864043e-07 1.968748090007130803e-06 6.634457456825547541e-06 7.366886375677373047e-06 3.671969093736407231e-06 1.190038907336512889e-06 3.896256673130361472e-07 1.567033354379647857e-07 8.174744784230911491e-08 4.837671872774583309e-08
1.871957984431741224e-09 2.320517768358873208e-09 3.031239529919032815e-09 4.219430654292003188e-09 6.096441254866745751e-09 8.693604035187362746e-09 1.226765749297267991e-08 1.769300479288612419e-08 2.615707036964586280e-08 4.152489743186463169e-08 6.783647643963443093e-08 1.026772634580514640e-07 1.743227139429510738e-07 3.941822756836700377e-07 1.150482742259047990e-06 3.544314731969515037e-06 6.958102836516805341e-06 5.369001437699562598e-06 2.021169631901921394e-06 4.422877537350012412e-06 6.198246554015726336e-06 6.272510065567075072e-06 5.324822661047843143e-06 2.447632647860012908e-06 3.930057732191483080e-06 7.323986771155483133e-06 4.808935150500687584e-06 1.677721225873253766e-06 5.214489728398429914e-07 1.950141249547919510e-07 9.434718004986569866e-08 5.592255780183729904e-08
2.277291122564370045e-09 3.052827309435992177e-09 4.425215000666954699e-09 6.716846738833905269e-09 1.058870140604819955e-08 1.650517734446689361e-08 2.465212877777724957e-08 3.501342958189936439e-08 4.803881327747243013e-08 6.773723659672386083e-08 9.774832939080233919e-08 1.379715316822243229e-07 2.267909689705063946e-07 4.962338731890671350e-07 1.405991566446959032e-06 3.994939273098940351e-06 6.529973588616106844e-06 4.129904491060992654e-06 4.098153799051227504e-06 6.016550462251498694e-06 3.548256825527779408e-06 3.005688975444239350e-06 5.251108390813864565e-06 5.214960629226252087e-06 3.458879153471054621e-06 6.338444558404222984e-06 5.124837589830924418e-06 1.983720865814270499e-06 6.259855176584339671e-07 2.296455665291757384e-07 1.064138280011492787e-07 6.163361035408810384e-08
2.951736650107011685e-09 4.459471690666696395e-09 7.187492505785986041e-09 1.240627227124304731e-08 2.135062293312344936e-08 3.345771708026766112e-08 4.717604806634520601e-08 6.169449721687326962e-08 7.833718230241833746e-08 1.023679350730713185e-07 1.378301169639770767e-07 1.871738800463039499e-07 2.929699097138962520e-07 5.894211224737662667e-07 1.521979508812980730e-06 3.914345559145731739e-06 5.827853975228489834e-06 4.244472690935642347e-06 5.485364123631163649e-06 4.483591567323533712e-06 9.439383477976992667e-07 8.220782351254424725e-07 2.998084503280566898e-06 6.087948238996177288e-06 4.279788204958655869e-06 5.585344136727042822e-06 4.782708172539221561e-06 2.024487776149627071e-06 6.801251684278444789e-07 2.570992990683022396e-07 1.187221882056369974e-07 6.684203958637031672e-08
4.171727674967250792e-09 7.081727985140154719e-09 1.323388118004086612e-08 2.476757927225459910e-08 4.054695031229428759e-08 5.784244802409507635e-08 7.733150939678883821e-08 1.015158706690219445e-07 1.328545092625861692e-07 1.743567374077030333e-07 2.272969872754877049e-07 2.938208470791640916e-07 4.125780410034156539e-07 7.065610242355404908e-07 1.562637014387326451e-06 3.621580304825151438e-06 5.382032951344344393e-06 4.666264204510676871e-06 4.928477860658263248e-06 2.548935620642844114e-06 5.161340373551717507e-07 8.513025322251852768e-07 1.548922944407661619e-06 4.924205247404428887e-06 4.761671343416054533e-06 5.282144297920628959e-06 4.220618529602845698e-06 1.887732392398093969e-06 6.930889458985232387e-07 2.803219570701012573e-07 1.329371780056134247e-07 7.289058970257071580e-08
6.247864892838383459e-09 1.235767612915932910e-08 2.512427297229785183e-08 4.381751090668876138e-08 6.479944564218057965e-08 9.260800592358119018e-08 1.369894371850469804e-07 2.036936672233668834e-07 2.923228301058942676e-07 3.943045952832943210e-07 4.964554993823137912e-07 5.897166485174787710e-07 7.058796982211832070e-07 9.683537055882269060e-07 1.719562115834330970e-06 3.510576516268723579e-06 5.385545060296590195e-06 5.056020866005104695e-06 3.646883384155358597e-06 1.459921793391544532e-06 1.221478773229005150e-06 1.722891069100198020e-06 1.282081994417970615e-06 3.296546208733580531e-06 4.769784533289276321e-06 5.307882817989632070e-06 3.784512405440534571e-06 1.720827630886523493e-06 6.933132339213533459e-07 3.074001508497642856e-07 1.520026975086622908e-07 8.097650615235056772e-08
9.957763455211890107e-09 2.195456511684875825e-08 4.207852151909045550e-08 6.620238311167896391e-08 1.011243646415179484e-07 1.694131344191657611e-07 2.975547283718547820e-07 5.118458279426517676e-07 8.169614890079518719e-07 1.149491070065326326e-06 1.405330600912132039e-06 1.522584930398796885e-06 1.563325719479759189e-06 1.720995335494536200e-06 2.344208021042977307e-06 3.977831927714988704e-06 6.095515419860622370e-06 5.951386501770141357e-06 3.270099759800766220e-06 1.833679897409343220e-06 2.902742696568661548e-06 3.513805695295740432e-06 2.476841532365391420e-06 2.825672283489763602e-06 5.141714126162864994e-06 5.745954817535095722e-06 3.658283702121760292e-06 1.637208123493817986e-06 7.083029855550343115e-07 3.442749406667687435e-07 1.786945309673090206e-07 9.248792388061379279e-08
1.620883736895062514e-08 3.531011543828086353e-08 6.079658994318670110e-08 9.712057995102751801e-08 1.757997337989470557e-07 3.563221366963341621e-07 7.512599605171107877e-07 1.509318455627388647e-06 2.577435265947255162e-06 3.535810834267623669e-06 3.985776179840178872e-06 3.907525441981904869e-06 3.618384820574416604e-06 3.511210116762506898e-06 3.979559670850749313e-06 5.586999062967645595e-06 7.992359786182563915e-06 8.032659248803085235e-06 4.818594944822518323e-06 4.246168920671637852e-06 6.554197896854673883e-06 7.693948176533235608e-06 6.319296027138906509e-06 5.041301557166486815e-06 6.976875896379084386e-06 6.916780839076000084e-06 3.983982088679247289e-06 1.730101365462876337e-06 7.682525252717090729e-07 3.913775510951771333e-07 2.122178942319615219e-07 1.086540603917327871e-07
2.485711639975618641e-08 4.967564126778211658e-08 8.221633441446274400e-08 1.502108746055276152e-07 3.281455023487500127e-07 8.075942249487420336e-07 2.015300348288459180e-06 4.148904583802843658e-06 6.195043424633261264e-06 6.890171636953417461e-06 6.430649592449166541e-06 5.718317874396272710e-06 5.295971030180473855e-06 5.338573463433241253e-06 6.081849954324107516e-06 7.996668428019947897e-06 1.054607183229790574e-05 1.053265823050481074e-05 7.348983959329011533e-06 7.091723679161706460e-06 9.934078476114929405e-06 1.197639291947620494e-05 1.178829670760380350e-05 1.094052719371865957e-05 1.178835743796904058e-05 9.587693131065030407e-06 5.028781893650035418e-06 2.097628375205049053e-06 9.052319353134392927e-07 4.507531694048837512e-07 2.482214526896513750e-07 1.289670734511728598e-07
3.436033671723423305e-08 6.336028659663119937e-08 1.103568021314231537e-07 2.365778998400232667e-07 6.157581454420870328e-07 1.808174789442025658e-06 4.592811574688612530e-06 7.564555153604666978e-06 7.472295243179141768e-06 5.229585934174430222e-06 3.963354509284554023e-06 4.065966654322208015e-06 4.507523276472393435e-06 4.966014650140211022e-06 5.941812993556984756e-06 8.055335663765579788e-06 1.052328417172683556e-05 1.066539210664948405e-05 8.527635103614659051e-06 7.517735467221005346e-06 8.479663721057714604e-06 9.509432573285122575e-06 1.091210815234765284e-05 1.510486920934886535e-05 1.861400577135155496e-05 1.460716485779006700e-05 7.262557466639325444e-06 2.836931286786535828e-06 1.135717308145189160e-06 5.272912971005736203e-07 2.831265144301221944e-07 1.504186455568950737e-07
4.290712954585329638e-08 7.620346653157903831e-08 1.454644313395830655e-07 3.569092388023129690e-07 1.089997191749310989e-06 3.466112663944972433e-06 7.444325679417320963e-06 7.674867748687637750e-06 3.292912648987736542e-06 2.063259010268592423e-06 4.218587775589092734e-06 5.574201948872896891e-06 4.922453901316614403e-06 3.625878568192218517e-06 3.291434690589906990e-06 4.831143183339660053e-06 7.269395735972620515e-06 8.454221697260358152e-06 9.087206101184678599e-06 8.048689729957514869e-06 7.984279009347931835e-06 8.076181473681468383e-06 6.376827634385637749e-06 1.156152599269819869e-05 2.134057577160474315e-05 2.066157192634735011e-05 1.085982647086842590e-05 3.987743109106203903e-06 1.446989275596865187e-06 6.180662257308077906e-07 3.144927544783938756e-07 1.692203351355119839e-07
4.933738041686424979e-08 8.735909579012132841e-08 1.809297370345552303e-07 4.916616828349049278e-07 1.682681082937200224e-06 5.247245753073267270e-06 8.653929354182135616e-06 4.407950468905715686e-06 7.692131694252168904e-07 4.568344268891000754e-06 6.171691397958065152e-06 4.558119176775679451e-06 2.560695083073082801e-06 1.465994108788604018e-06 1.833572315316813993e-06 4.198786766759605589e-06 6.937974415120876202e-06 7.423788230902776871e-06 8.154793706970158587e-06 5.142622940786144300e-06 4.870338289008080762e-06 9.673739702229981771e-06 8.120025067404647708e-06 7.026237779444925754e-06 1.781791217249879887e-05 2.472454657722704724e-05 1.494092669410724964e-05 5.362379579979010249e-06 1.777222383945148682e-06 7.026694764370457966e-07 3.383053092145984377e-07 1.827696145989501434e-07
5.301751989940521363e-08 9.456246762631161620e-08 2.054766385063685692e-07 5.934447781691639343e-07 2.147526106148584637e-06 6.388147757625557761e-06 8.457043404657235724e-06 1.916079287250126814e-06 1.647186788083901383e-06 6.180294791603289254e-06 3.551417769022174873e-06 9.183171757474829679e-07 5.079614155222074072e-07 1.227311065629949515e-06 2.891691810086210937e-06 6.507313220633452354e-06 9.804531474045247158e-06 8.394208870204075880e-06 8.116249721920083346e-06 4.801059598524005766e-06 2.073697718501148023e-06 7.494642497753086505e-06 9.633500944234155695e-06 5.252177289317488672e-06 1.352660987685507981e-05 2.649956241925575788e-05 1.798810516923050667e-05 6.423425028228228723e-06 2.000358981765602280e-06 7.496815597386799807e-07 3.493152677359597606e-07 1.893206265021733013e-07
5.358655061867965169e-08 9.563644505212193066e-08 2.092432458720347708e-07 6.104533677703078044e-07 2.226884883847894510e-06 6.571172234927001059e-06 8.406586392470825686e-06 1.596768534280007599e-06 1.882751682258524892e-06 6.201024731590949938e-06 3.053758408737505438e-06 8.673126091923890715e-07 8.855759646087006301e-07 1.740945851239973877e-06 3.526238302734914198e-06 7.701973567298643966e-06 1.194561730027562886e-05 9.466252198145812412e-06 8.191803974232233864e-06 9.599814113392965507e-06 7.281860798687609483e-06 7.555178160206437674e-06 8.037579611586766586e-06 3.357627099281513930e-06 1.333675085697931871e-05 2.798191528888276683e-05 1.880017295571517221e-05 6.547451731200793310e-06 1.989456407420996674e-06 7.363734383877244078e-07 3.432044275263952105e-07 1.871534422112910687e-07
5.098620043120914246e-08 9.023086515146137169e-08 1.905648583737253099e-07 5.327927195694034577e-07 1.873517467076183077e-06 5.762979027851762749e-06 8.790966033766075351e-06 3.472106973593546861e-06 8.487494185508454637e-07 5.214892475167146445e-06 5.126425989601316202e-06 2.891726098037568665e-06 1.518191093981213248e-06 1.277552325129957107e-06 2.479853786354176275e-06 6.323904994410499098e-06 1.177601736617939405e-05 1.086441558232729914e-05 6.420400841158901216e-06 8.213328938500592593e-06 9.638588148391686800e-06 8.054284607537555774e-06 4.409820927855891964e-06 3.405290271646436697e-06 1.925315315112470670e-05 2.894980765848629076e-05 1.672671503352783884e-05 5.558337301072127712e-06 1.727459581621550024e-06 6.620464705797686236e-07 3.188705108565934012e-07 1.753959255088256189e-07
4.547071167072549553e-08 8.010093901252089477e-08 1.572379007152188209e-07 4.024612007134865869e-07 1.290542858704517965e-06 4.125523600644936592e-06 8.217269368163777134e-06 6.992620849452208345e-06 2.102444321565674572e-06 2.499911491986159226e-06 5.199228988631121534e-06 6.060293908469300882e-06 4.931358146058932660e-06 3.293800296231588901e-06 2.792931443062179209e-06 4.991549269314309662e-06 1.087981936415529920e-05 1.500982393085964023e-05 1.148638513234015795e-05 7.089827585844603531e-06 5.337604234432879838e-06 3.386283840172230510e-06 3.438617946809550975e-06 1.319672265688104410e-05 2.808787073825871476e-05 2.597240909254353350e-05 1.214745437839530398e-05 3.931620782315288508e-06 1.324229379652591575e-06 5.480292717425217543e-07 2.803817749200779482e-07 1.546808215522296346e-07
3.755327033508493580e-08 6.768622076317049689e-08 1.209233199362039663e-07 2.732245323061164725e-07 7.571422173458614038e-07 2.320538514290073853e-06 5.706641948317023089e-06 8.344453769143022161e-06 6.767287984180630646e-06 4.063871193454891599e-06 3.594919194120363429e-06 4.406700259684973389e-06 4.866641695559506206e-06 4.825446194044308358e-06 5.128081836507162507e-06 6.919059438520294215e-06 1.170014369764068176e-05 1.845138930915812256e-05 2.112498852702676515e-05 1.770622251771697636e-05 1.355818935443581219e-05 1.342983990734815232e-05 1.934919870705016027e-05 2.811967625328345326e-05 2.859019736291326991e-05 1.757750730575541572e-05 7.012385642264265162e-06 2.397970857327308152e-06 9.232761499689294583e-07 4.256292751445728515e-07 2.342333200486199293e-07 1.269318261040602132e-07
2.817836457669958245e-08 5.432306046121669454e-08 9.023883647986678859e-08 1.745339831613848277e-07 4.077221230238920193e-07 1.073302125031371071e-06 2.761332460753176344e-06 5.463676090874098373e-06 7.407628699861467286e-06 7.364020599308735042e-06 6.380316359603764530e-06 5.637409640078082718e-06 5.336691626152814048e-06 5.343591897321927266e-06 5.749646994661993497e-06 6.897627656713265466e-06 9.541206792640715507e-06 1.448975834343612195e-05 2.044545909074937915e-05 2.446766637361712899e-05 2.630392528782308202e-05 2.788733901297384422e-05 2.891448164953603519e-05 2.595229774786052119e-05 1.757078496682560923e-05 8.566285875013256222e-06 3.385618300378251171e-06 1.351053696930329775e-06 6.081412223437790987e-07 3.184318187405456629e-07 1.850931809580908710e-07 9.571682312013457957e-08
1.898874844902265522e-08 4.013018353485029044e-08 6.708555313889886063e-08 1.110508673379040613e-07 2.162636714240845493e-07 4.681768210374848176e-07 1.050074076930520850e-06 2.183239678526363906e-06 3.678732519702205923e-06 4.815636538434484156e-06 5.129402314968184171e-06 4.791028496667426795e-06 4.232681502472108388e-06 3.792948879871209488e-06 3.661461166362761725e-06 3.984171950341987865e-06 5.023589881427425205e-06 7.241700630649768725e-06 1.080530088115286216e-05 1.484924203965740322e-05 1.789208113048768782e-05 1.873439266889978343e-05 1.669404543969009631e-05 1.213652762417365956e-05 7.011000554145867946e-06 3.385669183716889891e-06 1.554669229769732078e-06 7.485940440406237138e-07 3.947153687723295209e-07 2.335524898527944120e-07 1.354828430280517551e-07 6.608400193044719184e-08
1.178850319054028741e-08 2.609824928424547990e-08 4.794444735951880922e-08 7.432334263710315650e-08 1.198185150417434876e-07 2.153094031393326237e-07 3.992923169199647152e-07 7.210078508810504838e-07 1.190079445526122152e-06 1.678807533370690239e-06 1.985407820319908749e-06 2.026836271258074192e-06 1.891245852976020063e-06 1.724288863170284852e-06 1.639361134287350601e-06 1.730935964916818970e-06 2.097710251050940421e-06 2.836315785213979408e-06 3.984843296949817733e-06 5.356288084955648240e-06 6.416110129561053524e-06 6.541450707249971266e-06 5.555434959922973335e-06 3.931241892048505842e-06 2.397966609425672231e-06 1.350944245650807540e-06 7.486000046762869153e-07 4.272246542479329804e-07 2.627820814697229211e-07 1.639855759645730528e-07 8.914541916382222671e-08 4.275382670842630649e-08
7.249677591480843909e-09 1.498786311052734168e-08 3.014680965960651326e-08 5.035049659274317131e-08 7.385278080768178406e-08 1.104446192845163304e-07 1.729121207820170726e-07 2.668000599230700187e-07 3.894197719347839381e-07 5.212665628358308614e-07 6.261068719051432899e-07 6.802317278929927052e-07 6.931577926881675557e-07 6.935446483598283586e-07 7.085143344954098588e-07 7.683326316949763587e-07 9.050069343342812061e-07 1.134796701831211134e-06 1.445659426659965269e-06 1.776121973700985418e-06 1.999301323892694267e-06 1.988468676980402499e-06 1.727111159830477563e-06 1.324203890668395275e-06 9.232376278069449113e-07 6.082154261081896197e-07 3.947778971136575146e-07 2.627612947152084559e-07 1.742605455006454856e-07 1.031530006410884110e-07 5.304654295723842348e-08 2.751991555399916644e-08
4.691992528838618099e-09 8.369346968252790025e-09 1.620502654964635006e-08 2.999038883175147082e-08 4.726394419528884012e-08 6.608079262417395435e-08 8.970700950246317701e-08 1.205625432317427638e-07 1.569477396146433070e-07 1.951241021762113016e-07 2.297580014513684675e-07 2.571442539431400128e-07 2.800468834528239116e-07 3.068843715185365563e-07 3.438343569680013766e-07 3.912473751029727034e-07 4.509944717712545835e-07 5.278798714401860767e-07 6.189138506887578176e-07 7.034794473929885617e-07 7.502722011045265104e-07 7.369864565242281540e-07 6.626593514591471867e-07 5.483647952768780219e-07 4.257688743197724328e-07 3.184695008029299584e-07 2.334692515266917520e-07 1.639042995848641889e-07 1.031402481035430632e-07 5.711763236749383773e-08 3.100608640118611836e-08 1.853588987576293736e-08
3.197522810988083623e-09 5.057549468841339672e-09 8.433554236448040920e-09 1.500975130064919305e-08 2.589554529514370672e-08 3.949470119502246515e-08 5.381227979187623826e-08 6.823351193311030184e-08 8.196191241857606270e-08 9.455317736717159701e-08 1.066321585586070343e-07 1.190490180477245315e-07 1.333014921219216263e-07 1.522163704058433530e-07 1.786399943478406393e-07 2.119047073373762800e-07 2.478286315101421891e-07 2.828938486828404773e-07 3.144583486505564166e-07 3.383638895412275233e-07 3.494631193517576874e-07 3.433799248356374265e-07 3.188669169401025242e-07 2.802097628593348594e-07 2.340495494734541082e-07 1.849196235126561297e-07 1.353575464117471173e-07 8.911664710639541791e-08 5.305389470580744746e-08 3.100609843225031437e-08 1.941905725423647095e-08 1.298932252538607368e-08
2.336744641463967749e-09 3.311169044147919636e-09 4.920506386741849560e-09 7.513000372863788412e-09 1.210685412062330538e-08 1.935534070804426000e-08 2.868102377320840563e-08 3.888147035637274115e-08 4.844056368931533947e-08 5.599584150407434234e-08 6.167314084396896841e-08 6.687493672340976021e-08 7.296640600103127262e-08 8.105148521484446891e-08 9.247312233716136154e-08 1.085020589542868792e-07 1.286672234317141494e-07 1.499673485260428244e-07 1.686574928562316034e-07 1.822164117408893202e-07 1.888593098874673023e-07 1.867347079538799134e-07 1.750119820324317732e-07 1.544214684307357161e-07 1.267913883561316061e-07 9.563799658576817366e-08 6.606493988907055059e-08 4.276457250074596190e-08 2.752101884674379586e-08 1.853361520345228344e-08 1.299106105873900677e-08 9.528844084741759018e-09
